fid,cngdegrees,xcoord,ycoord
0,0,73.1631272897433,1.73352560207543
0,0.1,73.2631272582866,1.73360491992249
0,0.2,73.36312722683,1.73368423776954
0,0.3,73.4631271953734,1.7337635556166
0,0.4,73.5631271639168,1.73384287346365
